data_iniSE,epiweek,casos_est,casos_est_min,casos_est_max,casos,municipio_geocodigo,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,Rt,municipio_nome,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,geocodigo,temp_min_avg,temp_max_avg,temp_med_avg,precip_total,umid_min_avg,umid_max_avg,umid_med_avg
2024-09-01,202436,483,483,483,483,4209102,0.9989237,78.158,0,3,420910220243620350,2025-09-09,1.2310616,Joinville,617979,14.1889857142857,96.4011142857143,0,1,2,86.1030571428571,70.5413571428572,17.7435142857143,22.4217,14,NA,NA,NA,NA,4209102,14.188985714285714,22.4217,17.743514285714287,56.0555,70.54135714285715,96.40111428571429,86.10305714285714
2024-09-08,202437,536,536,536,536,4209102,0.9996682,86.73434,0,3,420910220243720300,2025-09-16,1.2455543,Joinville,617979,17.9448571428571,92.8823714285714,0,1,2,76.5899285714286,54.8141714285714,22.5901428571429,28.8870285714286,20,NA,NA,NA,NA,4209102,17.944857142857142,28.887028571428573,22.590142857142855,16.0676,54.81417142857143,92.88237142857145,76.58992857142857
2024-09-15,202438,527,527,527,527,4209102,0.95099366,85.27798,0,4,420910220243820350,2025-09-23,1.1102494,Joinville,617979,14.3032,97.2201142857143,0,1,2,89.5220285714286,76.6433428571429,16.6806285714286,19.7235428571429,24,NA,NA,NA,NA,4209102,14.3032,19.723542857142856,16.68062857142857,354.1973,76.643342857142855,97.22011428571427,89.52202857142858
2024-09-22,202439,597,597,597,597,4209102,0.99327254,96.605225,0,4,420910220243920400,2025-10-02,1.159978,Joinville,617979,17.8833428571429,98.1239714285714,0,1,2,86.2202285714286,65.5385142857143,21.0343857142857,26.2867714285714,16,NA,NA,NA,NA,4209102,17.883342857142857,26.286771428571427,21.034385714285715,63.6403,65.53851428571429,98.12397142857142,86.22022857142858
2024-09-29,202440,561,561,561,561,4209102,0.70970434,90.779785,0,4,420910220244020350,2025-10-07,1.0338119,Joinville,617979,15.5200714285714,94.1818714285714,0,0,2,81.7451571428571,64.4548571428571,19.0318714285714,23.9211142857143,14,NA,NA,NA,NA,4209102,15.520071428571429,23.921114285714285,19.031871428571428,117.783,64.45485714285714,94.18187142857144,81.74515714285714
2024-10-06,202441,546,546,546,546,4209102,0.31480345,88.352516,0,4,420910220244120400,2025-10-15,0.9714481,Joinville,617979,16.5932571428571,98.3911,0,0,2,89.2496857142857,74.1761,19.1373142857143,22.4952714285714,14,NA,NA,NA,NA,4209102,16.593257142857144,22.495271428571428,19.13731428571429,409.8918,74.1761,98.3911,89.24968571428572
2024-10-13,202442,655,655,655,655,4209102,0.9942984,105.990654,0,4,420910220244220350,2025-10-20,1.1559424,Joinville,617979,17.1488285714286,96.6515285714286,0,1,2,86.6536571428571,72.3710142857143,19.4293,22.6052571428571,22,NA,NA,NA,NA,4209102,17.14882857142857,22.60525714285714,19.4293,107.6169,72.37101428571428,96.65152857142856,86.65365714285714
2024-10-20,202443,639,639,639,639,4209102,0.95109415,103.40157,0,4,420910220244320400,2025-10-29,1.0994499,Joinville,617979,19.5502571428571,95.9083428571429,1,1,2,82.9290428571429,62.0115,22.6026428571429,26.8276571428571,9,NA,NA,NA,NA,4209102,19.55025714285714,26.82765714285714,22.602642857142857,75.5724,62.0115,95.90834285714286,82.92904285714286
2024-10-27,202444,712,712,712,712,4209102,0.9944106,115.21427,0,4,420910220244420400,2025-11-04,1.1493323,Joinville,617979,17.5283571428571,96.0255571428571,0,1,2,85.5211714285714,70.9176285714286,19.9680142857143,23.0824857142857,31,NA,NA,NA,NA,4209102,17.528357142857143,23.082485714285713,19.96801428571429,90.2181,70.91762857142857,96.02555714285714,85.52117142857144
2024-11-03,202445,809,809,809,809,4209102,0.99994165,130.9106,0,4,420910220244520400,2025-11-12,1.2231208,Joinville,617979,19.8345428571429,97.4554571428571,1,1,2,91.5169857142857,82.1275571428571,21.3659142857143,23.7368857142857,13,NA,NA,NA,NA,4209102,19.834542857142857,23.736885714285716,21.36591428571429,465.8111,82.12755714285714,97.45545714285714,91.51698571428572
2024-11-10,202446,722,722,722,722,4209102,0.611689,116.83245,0,4,420910220244620400,2025-11-18,1.0150974,Joinville,617979,17.2745285714286,92.3582428571429,0,0,2,82.1071571428571,69.3746571428571,19.8686142857143,23.0083,16,NA,NA,NA,NA,4209102,17.274528571428572,23.0083,19.868614285714287,87.99849999999999,69.37465714285715,92.35824285714286,82.10715714285715
2024-11-17,202447,728,728,728,728,4209102,0.3148131,117.80335,0,4,420910220244720450,2025-11-26,0.975201,Joinville,617979,18.7356,98.1999571428571,1,0,2,90.8061428571429,79.0405,20.5440285714286,23.0018,23,NA,NA,NA,NA,4209102,18.7356,23.0018,20.544028571428573,237.191,79.04050000000001,98.19995714285714,90.80614285714286
2024-11-24,202448,669,669,669,669,4209102,0.033961754,108.2561,0,4,420910220244820400,2025-12-03,0.9072081,Joinville,617979,19.4467857142857,97.3639714285714,1,0,2,85.1810571428571,67.494,22.4811142857143,26.3440428571429,11,NA,NA,NA,NA,4209102,19.446785714285713,26.344042857142856,22.481114285714284,84.2029,67.494,97.36397142857145,85.18105714285714
2024-12-01,202449,676,676,676,676,4209102,0.17748468,109.38883,0,4,420910220244920450,2025-12-10,0.95153666,Joinville,617979,19.5310857142857,96.0096428571429,1,0,2,88.1658428571428,73.8422571428571,21.8408571428571,25.5060428571429,7,NA,NA,NA,NA,4209102,19.531085714285716,25.50604285714286,21.840857142857143,570.7465,73.84225714285714,96.00964285714284,88.16584285714285
2024-12-08,202450,589,589,589,589,4209102,0.0048574954,95.310684,0,4,420910220245020400,2025-12-16,0.8647991,Joinville,617979,17.9570571428571,97.6313,0,0,2,89.8814,79.8149142857143,19.8023285714286,22.1051,12,NA,NA,NA,NA,4209102,17.957057142857142,22.1051,19.80232857142857,973.5145,79.81491428571428,97.6313,89.8814
2024-12-15,202451,667,667,667,667,4209102,0.6530145,107.93247,0,4,420910220245120450,2025-12-16,1.0218923,Joinville,617979,19.4276285714286,92.5873428571429,1,0,2,78.6605428571429,61.5128285714286,22.7425285714286,26.8194857142857,11,NA,NA,NA,NA,4209102,19.42762857142857,26.819485714285715,22.742528571428572,166.5705,61.51282857142857,92.58734285714286,78.66054285714286
2024-12-22,202452,519,519,519,519,4209102,6.744279e-4,83.98344,0,4,420910220245220400,2025-12-16,0.8272114,Joinville,617979,18.7264285714286,96.5750142857143,1,0,2,86.9974857142857,73.2664428571429,21.2341142857143,24.3095428571429,16,NA,NA,NA,NA,4209102,18.72642857142857,24.30954285714286,21.234114285714284,171.8638,73.26644285714286,96.57501428571427,86.99748571428572
2024-12-29,202501,519,519,519,519,4209102,0.006666801,83.98344,0,4,420910220250120450,2026-01-07,0.86244047,Joinville,617979,20.3910142857143,96.7881857142857,1,0,2,84.6401857142857,66.8639857142857,23.1249285714286,26.8532857142857,17,NA,NA,NA,NA,4209102,20.391014285714284,26.853285714285715,23.124928571428573,404.0758,66.86398571428572,96.78818571428572,84.64018571428572
2025-01-05,202502,589,589,589,589,4209102,0.79799765,95.310684,0,4,420910220250220500,2026-01-07,1.0504422,Joinville,617979,19.1475857142857,95.9721714285714,1,0,2,87.5151857142857,78.3091857142857,20.9025857142857,22.9371,15,NA,NA,NA,NA,4209102,19.14758571428571,22.9371,20.902585714285713,380.6455,78.30918571428572,95.97217142857144,87.5151857142857
2025-01-12,202503,548,548,548,548,4209102,0.43021512,88.676155,0,2,420910220250320500,2026-02-03,0.9894659,Joinville,617979,19.0975714285714,96.5202142857143,1,0,1,85.4080142857143,72.0032857142857,21.8374857142857,24.7856714285714,20,NA,NA,NA,NA,4209102,19.097571428571428,24.78567142857143,21.837485714285712,128.5679,72.00328571428571,96.52021428571427,85.40801428571429
2025-01-19,202504,552,552,552,552,4209102,0.46522292,89.323425,0,2,420910220250420500,2026-02-07,0.99476874,Joinville,617979,21.8294857142857,95.3848285714286,1,0,1,84.5307714285714,68.5937714285714,25.1677142857143,28.9716285714286,34,NA,NA,NA,NA,4209102,21.829485714285713,28.97162857142857,25.16771428571429,206.1985,68.59377142857143,95.38482857142856,84.53077142857143
2025-01-26,202505,536,536,536,536,4209102,0.29563305,86.73434,0,2,420910220250520500,2026-02-11,0.9679987,Joinville,617979,20.9568142857143,97.5693714285714,1,0,1,89.7452142857143,79.8924714285714,23.0618714285714,25.6124428571429,25,NA,NA,NA,NA,4209102,20.956814285714287,25.61244285714286,23.06187142857143,270.2695,79.89247142857143,97.56937142857144,89.74521428571428
2025-02-02,202506,549,549,549,549,4209102,0.5371848,88.83797,0,2,420910220250620500,2026-02-20,1.0056556,Joinville,617979,21.8577428571429,96.0542428571429,1,0,1,87.5055,75.5182,23.9656571428571,26.6384571428571,22,NA,NA,NA,NA,4209102,21.857742857142856,26.638457142857145,23.965657142857143,325.653,75.51820000000001,96.05424285714284,87.5055
2025-02-09,202507,562,562,562,562,4209102,0.7188342,90.941605,0,2,420910220250720500,2026-02-24,1.0354668,Joinville,617979,21.5457285714286,96.2472285714286,1,0,1,84.1444714285714,65.0807714285714,24.8931285714286,29.2249571428571,24,NA,NA,NA,NA,4209102,21.545728571428572,29.224957142857143,24.89312857142857,325.9198,65.08077142857142,96.24722857142856,84.14447142857144
2025-02-16,202508,705,705,705,705,4209102,0.9999883,114.08154,0,2,420910220250820500,2026-02-24,1.2701116,Joinville,617979,22.1251857142857,96.4860714285714,1,1,1,87.4094285714286,74.2844,24.6669,27.8478285714286,31,NA,NA,NA,NA,4209102,22.125185714285713,27.847828571428572,24.6669,314.4779,74.2844,96.48607142857144,87.40942857142858
2025-02-23,202509,796,796,796,796,4209102,0.9999999,128.80696,0,3,420910220250920500,2026-02-24,1.3220985,Joinville,617979,21.7892,98.4964142857143,1,1,1,86.5325857142857,68.4389714285714,24.7246142857143,28.4526714285714,42,NA,NA,NA,NA,4209102,21.7892,28.452671428571428,24.724614285714285,63.0786,68.43897142857143,98.49641428571428,86.53258571428572
2025-03-02,202510,748,748,748,748,4209102,0.95883197,121.03971,0,3,420910220251020500,2026-02-24,1.0962486,Joinville,617979,21.6240714285714,97.8891285714286,1,1,1,83.8216142857143,63.8002714285714,24.5717285714286,28.4952142857143,49,NA,NA,NA,NA,4209102,21.62407142857143,28.495214285714287,24.571728571428572,17.7081,63.80027142857143,97.88912857142856,83.82161428571429
2025-03-09,202511,768,768,768,768,4209102,0.7361521,124.27607,0,3,420910220251120500,2026-02-24,1.0330145,Joinville,617979,20.3147571428571,95.2726428571429,1,0,1,86.3930142857143,73.6266571428571,22.2697428571429,24.9401142857143,73,NA,NA,NA,NA,4209102,20.314757142857143,24.940114285714284,22.269742857142855,329.7002,73.62665714285714,95.27264285714286,86.39301428571429
2025-03-16,202512,818,818,818,818,4209102,0.92197275,132.36696,0,2,420910220251220500,2026-02-24,1.0739923,Joinville,617979,18.0369142857143,97.1013714285714,1,0,1,83.7439142857143,65.1154428571429,21.4132571428571,25.0307428571429,73,NA,NA,NA,NA,4209102,18.036914285714285,25.030742857142855,21.413257142857145,59.2386,65.11544285714285,97.10137142857144,83.74391428571428
2025-03-23,202513,770,770,770,770,4209102,0.4689038,124.5997,0,2,420910220251320500,2026-02-24,0.99603635,Joinville,617979,20.4545285714286,98.3324714285714,1,0,1,88.3178428571428,72.8408571428571,22.9604428571429,26.2628,65,NA,NA,NA,NA,4209102,20.454528571428572,26.2628,22.96044285714286,101.9033,72.84085714285715,98.33247142857142,88.31784285714285
2025-03-30,202514,801,801,801,801,4209102,0.6492055,129.61606,0,2,420910220251420500,2026-02-24,1.0194203,Joinville,617979,19.8247,94.4471285714286,1,0,1,85.2468714285714,70.8731571428571,22.4356857142857,25.5367,103,NA,NA,NA,NA,4209102,19.8247,25.5367,22.43568571428571,104.6877,70.87315714285714,94.44712857142856,85.24687142857142
2025-04-06,202515,743,743,743,743,4209102,0.14731327,120.23062,0,1,420910220251520500,2026-02-24,0.9477777,Joinville,617979,17.7991857142857,95.7874571428571,0,0,1,86.3156,72.7938714285714,19.9590714285714,22.8529857142857,88,NA,NA,NA,NA,4209102,17.799185714285713,22.852985714285715,19.95907142857143,323.4124,72.79387142857144,95.78745714285714,86.3156
2025-04-13,202516,727,727,727,727,4209102,0.11953033,117.64154,0,1,420910220251620500,2026-02-24,0.9410084,Joinville,617979,18.0594857142857,97.5867857142857,1,0,1,88.5368142857143,74.035,20.4291,23.2891571428571,76,NA,NA,NA,NA,4209102,18.059485714285714,23.289157142857142,20.4291,81.3435,74.035,97.58678571428572,88.53681428571429
2025-04-20,202517,908,908,908,908,4209102,0.99984986,146.93056,0,1,420910220251720500,2026-02-24,1.1939963,Joinville,617979,16.7472,93.6847428571429,0,1,1,83.7134142857143,69.0778714285714,19.0083571428571,21.8756714285714,95,NA,NA,NA,NA,4209102,16.7472,21.87567142857143,19.008357142857143,60.8803,69.07787142857143,93.68474285714284,83.7134142857143
2025-04-27,202518,887,887,887,887,4209102,0.99407315,143.53238,0,3,420910220251820500,2026-02-24,1.1311113,Joinville,617979,15.7779285714286,96.5255714285714,0,1,1,84.7086571428571,65.9281,18.6841428571429,22.2872,109,NA,NA,NA,NA,4209102,15.777928571428571,22.2872,18.684142857142856,33.8131,65.9281,96.52557142857142,84.70865714285715
2025-05-04,202519,923,923,923,923,4209102,0.9657831,149.35782,0,3,420910220251920500,2026-02-24,1.0905223,Joinville,617979,17.1591285714286,97.5161571428571,0,1,1,85.2466285714286,64.8524142857143,20.3682142857143,24.9773714285714,69,NA,NA,NA,NA,4209102,17.15912857142857,24.977371428571427,20.368214285714284,86.1287,64.85241428571429,97.51615714285714,85.24662857142857
2025-05-11,202520,900,900,900,900,4209102,0.6103324,145.63602,0,3,420910220252020500,2026-02-24,1.013337,Joinville,617979,15.5428857142857,97.1207571428571,0,0,1,86.7557142857143,69.1532428571429,18.0852714285714,21.4685285714286,82,NA,NA,NA,NA,4209102,15.542885714285717,21.46852857142857,18.085271428571428,50.5507,69.15324285714286,97.12075714285714,86.75571428571429
2025-05-18,202521,862,862,862,862,4209102,0.18565592,139.48694,0,1,420910220252120500,2026-02-24,0.9582974,Joinville,617979,16.6121142857143,96.3665571428571,0,0,1,90.0034857142857,78.6546714285714,18.5573,21.4470428571429,91,NA,NA,NA,NA,4209102,16.612114285714288,21.447042857142858,18.5573,129.9085,78.65467142857143,96.36655714285716,90.00348571428572
2025-05-25,202522,809,809,809,809,4209102,0.029602828,130.9106,0,1,420910220252220500,2026-02-24,0.912416,Joinville,617979,13.9685,88.0160571428571,0,0,1,77.9657571428571,60.4939571428571,17.1107857142857,21.2920857142857,60,NA,NA,NA,NA,4209102,13.9685,21.292085714285715,17.110785714285715,19.2897,60.49395714285714,88.01605714285714,77.96575714285714
2025-06-01,202523,631,631,631,631,4209102,1.13116725e-8,102.10703,0,1,420910220252320500,2026-02-24,0.74641709999999994,Joinville,617979,15.0426428571429,95.9580714285714,0,0,1,90.6719142857143,81.8552,16.8281714285714,19.1734428571429,37,NA,NA,NA,NA,4209102,15.042642857142855,19.173442857142856,16.82817142857143,160.7113,81.8552,95.95807142857144,90.6719142857143
2025-06-08,202524,457,457,457,457,4209102,0,73.95073,0,1,420910220252420500,2026-02-24,0.60014474,Joinville,617979,12.0957571428571,95.8832571428571,0,0,1,87.4381285714286,73.7136857142857,14.2102142857143,16.9020571428571,33,NA,NA,NA,NA,4209102,12.095757142857144,16.902057142857142,14.210214285714285,136.70239999999998,73.71368571428572,95.88325714285716,87.43812857142858
2025-06-15,202525,410,410,410,410,4209102,3.1084024e-12,66.3453,0,1,420910220252520500,2026-02-24,0.649909,Joinville,617979,14.6266142857143,95.6049,0,0,1,86.4961714285714,68.5011428571429,17.6259142857143,22.0548571428571,18,NA,NA,NA,NA,4209102,14.626614285714286,22.05485714285714,17.625914285714288,62.5151,68.50114285714285,95.6049,86.49617142857143
2025-06-22,202526,303,303,303,303,4209102,2.0401458e-12,49.030792,0,1,420910220252620500,2026-02-24,0.6082039,Joinville,617979,10.8328714285714,89.7569,0,0,1,80.3809714285714,68.4511857142857,13.7255571428571,17.3333571428571,20,NA,NA,NA,NA,4209102,10.832871428571428,17.333357142857142,13.725557142857143,140.8923,68.45118571428571,89.7569,80.38097142857143
2025-06-29,202527,224,224,224,224,4209102,1.2363444e-12,36.247185,0,1,420910220252720500,2026-02-24,0.56376535,Joinville,617979,10.9292,93.4109,0,0,1,86.2858285714286,76.0213285714286,12.7244,15.3596857142857,11,NA,NA,NA,NA,4209102,10.9292,15.359685714285714,12.7244,97.3186,76.02132857142857,93.4109,86.28582857142858
2025-07-06,202528,257,257,257,257,4209102,0.0069741625,41.587173,0,1,420910220252820500,2026-02-24,0.8139491,Joinville,617979,9.99965714285714,97.9822714285714,0,0,1,86.6632428571429,67.5621,13.7945714285714,18.3967428571429,9,NA,NA,NA,NA,4209102,9.999657142857142,18.396742857142858,13.794571428571428,2.0327,67.5621,97.98227142857144,86.66324285714286
2025-07-13,202529,244,244,244,244,4209102,0.20796059,39.483543,0,1,420910220252920500,2026-02-24,0.9302759,Joinville,617979,11.7082571428571,94.4921571428571,0,0,1,82.8887285714286,63.9307571428571,15.6959714285714,20.648,9,NA,NA,NA,NA,4209102,11.708257142857144,20.648,15.69597142857143,1.9843,63.93075714285714,94.49215714285714,82.88872857142857
2025-07-20,202530,230,230,230,230,4209102,0.22562945,37.218094,0,1,420910220253020500,2026-02-24,0.93334,Joinville,617979,11.9466857142857,96.1402714285714,0,0,1,87.8633285714286,72.1998,14.6636428571429,18.9360142857143,4,NA,NA,NA,NA,4209102,11.946685714285714,18.93601428571429,14.663642857142856,34.3572,72.1998,96.14027142857142,87.86332857142857
2025-07-27,202531,161,161,161,161,4209102,6.0993716e-5,26.052666,0,1,420910220253120500,2026-02-24,0.67827576,Joinville,617979,10.5536,91.3847857142857,0,0,1,77.3228142857143,57.3065,14.4368142857143,19.7689,4,NA,NA,NA,NA,4209102,10.5536,19.7689,14.436814285714286,49.3721,57.3065,91.38478571428573,77.32281428571429
2025-08-03,202532,178,178,178,178,4209102,0.03326932,28.803568,0,1,420910220253220500,2026-02-24,0.83070886,Joinville,617979,12.1697571428571,95.5789,0,0,1,85.9496142857143,71.2249714285714,14.8723571428571,18.2283142857143,3,NA,NA,NA,NA,4209102,12.169757142857142,18.228314285714287,14.872357142857142,124.3313,71.22497142857142,95.5789,85.94961428571429
2025-08-10,202533,205,205,205,205,4209102,0.799474,33.17265,0,1,420910220253320500,2026-02-24,1.0883119,Joinville,617979,9.2525,95.6696571428571,0,0,1,83.2045571428571,64.8584714285714,13.1652,17.6799285714286,5,NA,NA,NA,NA,4209102,9.2525,17.679928571428572,13.1652,28.4438,64.85847142857143,95.66965714285716,83.20455714285714
2025-08-17,202534,204,204,204,204,4209102,0.84383434,33.01083,0,1,420910220253420500,2026-02-24,1.107966,Joinville,617979,15.1245285714286,96.1686142857143,0,0,1,83.4387857142857,61.4048142857143,18.5938714285714,23.9041714285714,2,NA,NA,NA,NA,4209102,15.124528571428572,23.90417142857143,18.59387142857143,17.5263,61.40481428571429,96.16861428571428,83.43878571428571
2025-08-24,202535,188,188,188,188,4209102,0.37714857,30.421745,0,1,420910220253520500,2026-02-24,0.96851707,Joinville,617979,13.2608571428571,96.3035,0,0,1,90.4349571428571,80.479,14.7255285714286,17.3670571428571,2,NA,NA,NA,NA,4209102,13.260857142857144,17.367057142857142,14.72552857142857,226.0932,80.479,96.3035,90.43495714285714
2025-08-31,202536,216,216,216,216,4209102,0.8053153,34.952644,0,1,420910220253620500,2026-02-24,1.088184,Joinville,617979,15.5060714285714,97.7080285714286,0,0,1,89.6006428571429,75.0195285714286,17.4888428571429,20.796,3,NA,NA,NA,NA,4209102,15.506071428571428,20.796,17.488842857142856,113.1256,75.01952857142857,97.70802857142856,89.60064285714286
2025-09-07,202537,217,217,217,217,4209102,0.7945315,35.11446,0,1,420910220253720500,2026-02-24,1.0837872,Joinville,617979,12.8079857142857,95.4902,0,0,1,83.8820714285714,67.1338285714286,15.9220285714286,20.1347285714286,1,NA,NA,NA,NA,4209102,12.807985714285715,20.13472857142857,15.922028571428571,48.3956,67.13382857142857,95.4902,83.88207142857142
2025-09-14,202538,220,220,220,220,4209102,0.7193522,35.599915,0,1,420910220253820500,2026-02-24,1.0577205,Joinville,617979,14.9516142857143,97.5312,0,0,1,84.8035142857143,64.9300428571429,18.2223,22.973,3,NA,NA,NA,NA,4209102,14.951614285714284,22.973,18.2223,58.7005,64.93004285714287,97.5312,84.80351428571429
2025-09-21,202539,237,237,237,237,4209102,0.8389793,38.35082,0,1,420910220253920500,2026-02-24,1.0974882,Joinville,617979,13.6368142857143,93.1749,0,0,1,80.2747142857143,61.8696714285714,16.9497714285714,20.7100285714286,7,NA,NA,NA,NA,4209102,13.636814285714284,20.710028571428573,16.949771428571427,302.875,61.86967142857143,93.1749,80.27471428571428
2025-09-28,202540,219,219,219,219,4209102,0.44373184,35.4381,0,1,420910220254020500,2026-02-24,0.98662484,Joinville,617979,16.2923428571429,97.8504142857143,0,0,1,89.5773571428571,74.0493857142857,18.758,22.5269,3,NA,NA,NA,NA,4209102,16.292342857142856,22.5269,18.758,221.4788,74.04938571428572,97.85041428571428,89.57735714285714
2025-10-05,202541,211,211,211,211,4209102,0.2530816,34.143555,0,1,420910220254120500,2026-02-24,0.93833935,Joinville,617979,15.4303285714286,95.7930142857143,0,0,1,86.4513714285714,72.3381,17.8088714285714,21.2130571428571,7,NA,NA,NA,NA,4209102,15.430328571428571,21.213057142857146,17.80887142857143,258.8347,72.3381,95.79301428571428,86.45137142857143
2025-10-12,202542,242,242,242,242,4209102,0.82726794,39.159910000000004,0,1,420910220254220500,2026-02-24,1.0915358,Joinville,617979,16.4150857142857,95.4639714285714,0,0,1,82.9521857142857,63.5492857142857,19.9967571428571,24.5936428571429,6,NA,NA,NA,NA,4209102,16.415085714285716,24.593642857142857,19.996757142857145,193.8038,63.54928571428571,95.46397142857144,82.95218571428572
2025-10-19,202543,238,238,238,238,4209102,0.76697874,38.512634,0,1,420910220254320500,2026-02-24,1.0702622,Joinville,617979,13.7072,92.7586714285714,0,0,1,78.4576428571429,60.1231857142857,16.7352428571429,20.5084428571429,8,NA,NA,NA,NA,4209102,13.7072,20.508442857142857,16.735242857142858,75.6032,60.12318571428571,92.75867142857145,78.45764285714286
2025-10-26,202544,253,253,253,253,4209102,0.8329829,40.939903,0,1,420910220254420500,2026-02-24,1.0916808,Joinville,617979,16.5154857142857,98.1071,0,0,1,91.7320285714286,80.8581,18.3513,20.7643285714286,7,NA,NA,NA,NA,4209102,16.515485714285713,20.76432857142857,18.3513,250.1503,80.85810000000001,98.1071,91.73202857142856
2025-11-02,202545,254,254,254,254,4209102,0.72323644,41.10172,0,1,420910220254520500,2026-02-24,1.0546763,Joinville,617979,17.4053142857143,96.8748428571429,0,0,1,85.6192,68.0410571428571,19.9012285714286,23.5088714285714,7,NA,NA,NA,NA,4209102,17.405314285714287,23.508871428571428,19.90122857142857,225.252,68.04105714285714,96.87484285714288,85.61919999999999
2025-11-09,202546,268,268,268,268,4209102,0.80500054,43.36717,0,1,420910220254620500,2026-02-24,1.0785482,Joinville,617979,15.3122714285714,96.055857142857107,0,0,1,82.4446142857143,65.9973714285714,18.5485571428571,22.2612,0,NA,NA,NA,NA,4209102,15.312271428571428,22.2612,18.548557142857145,110.8069,65.99737142857143,96.05585714285716,82.44461428571428
2025-11-16,202547,226,226,226,226,4209102,0.10391507,36.570824,0,1,420910220254720500,2026-02-24,0.89133954,Joinville,617979,16.1637714285714,93.8832285714286,0,0,1,82.1532,65.8496142857143,19.7216142857143,24.1069,8,NA,NA,NA,NA,4209102,16.16377142857143,24.1069,19.721614285714285,261.308,65.84961428571428,93.88322857142856,82.1532
2025-11-23,202548,262,262,262,262,4209102,0.6712781,42.396263,0,1,420910220254820500,2026-02-24,1.0398669,Joinville,617979,16.8585142857143,97.2652142857143,0,0,1,87.0719285714286,72.3940714285714,19.6432714285714,23.1747,5,NA,NA,NA,NA,4209102,16.858514285714286,23.1747,19.643271428571428,611.2835,72.39407142857142,97.26521428571428,87.07192857142857
2025-11-30,202549,301,301,301,301,4209102,0.985996,48.707157,0,1,420910220254920500,2026-02-24,1.2062973,Joinville,617979,18.6102285714286,96.4711857142857,1,1,1,83.0432,64.0464571428572,21.5913857142857,25.8177142857143,10,NA,NA,NA,NA,4209102,18.61022857142857,25.817714285714285,21.59138571428571,62.6018,64.04645714285715,96.47118571428572,83.0432
2025-12-07,202550,315,315,315,315,4209102,0.9818213,50.972607000000004,0,3,420910220255020500,2026-02-24,1.190125,Joinville,617979,19.6795714285714,92.6239571428571,1,1,1,78.6383571428571,61.5136428571429,22.8418428571429,26.9170285714286,10,NA,NA,NA,NA,4209102,19.67957142857143,26.91702857142857,22.841842857142854,369.4297,61.513642857142855,92.62395714285714,78.63835714285715
2025-12-14,202551,276,276,276,276,4209102,0.30618367,44.661713,0,3,420910220255120500,2026-02-24,0.9582525,Joinville,617979,18.8116571428571,95.9256428571429,1,0,1,82.7166285714286,65.9842571428571,22.0039428571429,25.6292428571429,19,NA,NA,NA,NA,4209102,18.811657142857143,25.629242857142856,22.003942857142857,135.8612,65.98425714285715,95.92564285714286,82.71662857142857
2025-12-21,202552,172,172,173,172,4209102,1.740143e-8,27.83266,0,2,420910220255220500,2026-02-24,0.5936073,Joinville,617979,22.2383857142857,96.8516142857143,1,0,1,82.0190571428571,60.1561857142857,26.0236285714286,31.0420428571429,31,NA,NA,NA,NA,4209102,22.238385714285712,31.042042857142857,26.02362857142857,146.8333,60.15618571428571,96.85161428571428,82.01905714285714
2025-12-28,202553,256,256,257,256,4209102,0.4436788,41.425354,0,2,420910220255320500,2026-02-24,0.9876064,Joinville,617979,22.2727714285714,97.1375428571429,1,0,1,85.4168857142857,67.1298285714286,25.2246,29.1781285714286,28,NA,NA,NA,NA,4209102,22.272771428571428,29.178128571428573,25.2246,701.6326,67.12982857142858,97.13754285714286,85.41688571428571
2026-01-04,202601,330,330,331,330,4209102,0.9999771,53.39987,0,2,420910220260120500,2026-02-24,1.4130338,Joinville,617979,19.0031428571429,94.6380428571428,1,1,1,83.6884714285714,68.7803857142857,21.8557285714286,25.4710428571429,7,NA,NA,NA,NA,4209102,19.00314285714286,25.47104285714286,21.85572857142857,159.5266,68.78038571428571,94.63804285714284,83.68847142857143
2026-01-11,202602,327,327,329,327,4209102,0.9979871,52.91442,0,3,420910220260220500,2026-02-24,1.2694504,Joinville,617979,20.9708714285714,96.0631,1,1,1,85.5348571428571,69.0062,24.2966142857143,28.3407428571429,8,NA,NA,NA,NA,4209102,20.970871428571428,28.340742857142857,24.296614285714288,281.3634,69.0062,96.0631,85.53485714285715
2026-01-18,202603,249,248,253,248,4209102,0.02040509,40.292633,0,3,420910220260320500,2026-02-24,0.83918667,Joinville,617979,17.4315571428571,94.0700285714286,0,0,1,80.4403571428571,65.8831142857143,20.5994285714286,23.5305428571429,8,NA,NA,NA,NA,4209102,17.43155714285714,23.53054285714286,20.59942857142857,115.7335,65.88311428571429,94.07002857142857,80.44035714285714
2026-01-25,202604,248,246,252,246,4209102,0.015150988,40.130814,0,1,420910220260420500,2026-02-24,0.83063626,Joinville,617979,19.7215,97.5848285714286,1,0,1,86.1253,70.3660571428571,22.7614285714286,26.2861428571429,12,NA,NA,NA,NA,4209102,19.7215,26.286142857142856,22.76142857142857,200.8906,70.36605714285714,97.58482857142856,86.12530000000001
