epiweek,geocodigo,temp_min_avg,temp_max_avg,temp_med_avg,precip_total,umid_min_avg,umid_max_avg,umid_med_avg
202013,4209102,17.426142857142857,24.0099,20.547842857142857,47.2334,65.36801428571428,96.66658571428572,82.87661428571428
202014,4209102,18.794228571428572,26.129785714285713,22.207885714285716,26.9935,61.33257142857143,92.16414285714286,78.19125714285714
202015,4209102,15.538414285714286,22.705085714285715,18.833571428571428,54.6576,62.66152857142857,93.9581,79.87212857142858
202016,4209102,13.766214285714286,23.302,18.334457142857143,14.7231,51.17455714285715,88.51328571428571,71.24761428571429
202017,4209102,15.411585714285714,24.2,19.150357142857143,14.2344,55.75891428571428,98.17047142857143,81.80394285714286
202018,4209102,17.728885714285713,25.122114285714286,20.839042857142857,41.1658,57.43777142857143,94.59087142857143,81.20354285714286
202019,4209102,12.6742,21.4938,16.750557142857144,33.408699999999996,56.58978571428571,93.57172857142858,78.24762857142858
202020,4209102,14.489528571428572,23.272885714285714,18.17974285714286,79.039,57.330085714285715,92.6049,80.0636
202021,4209102,14.929385714285715,23.17705714285714,18.5159,146.56230000000002,56.59594285714286,96.25982857142857,81.47292857142857
202022,4209102,10.257742857142857,20.865142857142857,15.005042857142858,17.1283,49.6802,84.5452,70.58577142857143
202023,4209102,14.40837142857143,18.86744285714286,16.164814285714286,262.7565,74.52621428571429,94.81021428571428,87.3949142857143
202024,4209102,15.804428571428572,24.398914285714287,19.320642857142857,135.7489,67.96505714285715,93.27475714285714,83.96431428571428
202025,4209102,15.172914285714286,21.982685714285715,17.812571428571427,29.9288,68.05828571428572,92.2685,83.3849
202026,4209102,14.390857142857143,23.3137,18.017857142857142,238.6156,62.97222857142857,90.18841428571429,79.26644285714286
202027,4209102,10.875614285714285,18.237885714285714,13.906757142857144,60.489799999999995,62.02151428571428,89.11552857142857,78.0222
202028,4209102,11.9021,21.511485714285715,15.900242857142858,80.8222,65.38665714285715,93.32471428571428,82.08335714285714
202029,4209102,13.510885714285715,19.590271428571427,15.878485714285715,128.15709999999999,73.47512857142857,95.69637142857142,87.20312857142858
202030,4209102,14.352314285714286,24.101971428571428,18.358471428571427,1.9584,58.72904285714286,94.48755714285714,81.87088571428572
202031,4209102,11.854542857142857,17.985085714285713,14.217357142857143,129.1209,72.70395714285715,94.35267142857143,86.1509
202032,4209102,12.434971428571428,21.1005,15.950928571428571,1.6057,63.154471428571426,99.13867142857143,86.22217142857143
202033,4209102,14.454414285714286,22.790085714285716,17.708685714285714,96.6195,65.45047142857143,94.90057142857142,84.37737142857144
202034,4209102,11.957471428571429,16.423957142857144,13.901328571428571,344.5753,71.51347142857142,94.33822857142857,85.05487142857143
202035,4209102,10.610228571428571,21.131285714285713,15.330414285714287,3.1648,63.33244285714286,96.88991428571428,83.58258571428571
202036,4209102,15.471057142857143,20.9936,17.628985714285715,163.9522,76.79341428571429,95.48854285714286,88.81308571428572
202037,4209102,17.0007,23.680585714285716,19.621585714285715,94.6415,76.25971428571428,97.95292857142857,89.79204285714286
202038,4209102,16.04367142857143,24.803414285714286,19.519042857142857,36.3025,63.17135714285714,93.27864285714286,82.03662857142857
202039,4209102,13.621,20.342985714285714,16.385728571428572,29.7487,67.43672857142857,91.99525714285714,81.63812857142857
202040,4209102,17.976514285714288,28.07372857142857,21.93082857142857,77.6899,61.61781428571429,93.82284285714286,81.17101428571428
202041,4209102,16.6996,22.829214285714286,19.18492857142857,246.0937,74.12664285714285,96.53344285714286,88.80345714285714
202042,4209102,14.990071428571428,22.07212857142857,18.12997142857143,40.4465,66.90495714285714,94.20807142857143,82.9128
202043,4209102,17.21194285714286,23.726285714285712,20.19814285714286,73.0033,67.94347142857143,98.53838571428571,86.3812
